series,plan_id,demand_mult,priceA_mult,shareD,norm,broken,new_violations,first_new_rules,min_sl_total,shortage_t
BASE,FINAL_BASE,1.4,1.3,1,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.7142,498.4
BASE,FINAL_BASE,1.4,1.3,0.9,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.697,520.5
BASE,FINAL_BASE,1.4,1.3,0.8,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6798,542.61
BASE,FINAL_BASE,1.4,1.3,0.7,8,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6627,564.71
BASE,FINAL_BASE,1.4,1.3,0.6,8,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6455,586.81
BASE,FINAL_BASE,1.4,1.3,0.5,8,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6284,608.91
BASE,FINAL_BASE,1.4,1.3,0.4,8,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6112,631.02
BASE,FINAL_BASE,1.4,1.3,0.3,8,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5941,653.12
BASE,FINAL_BASE,1.4,1.3,0.2,8,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5769,675.22
BASE,FINAL_BASE,1.4,1.3,0.1,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5598,697.33
BASE,FINAL_BASE,1.4,1.3,0,10,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5426,719.43
BASE,FINAL_BASE,1.4,1.35,1,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.7142,498.4
BASE,FINAL_BASE,1.4,1.35,0.9,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.697,520.5
BASE,FINAL_BASE,1.4,1.35,0.8,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6798,542.61
BASE,FINAL_BASE,1.4,1.35,0.7,8,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6627,564.71
BASE,FINAL_BASE,1.4,1.35,0.6,8,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6455,586.81
BASE,FINAL_BASE,1.4,1.35,0.5,8,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6284,608.91
BASE,FINAL_BASE,1.4,1.35,0.4,8,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6112,631.02
BASE,FINAL_BASE,1.4,1.35,0.3,8,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5941,653.12
BASE,FINAL_BASE,1.4,1.35,0.2,8,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5769,675.22
BASE,FINAL_BASE,1.4,1.35,0.1,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5598,697.33
BASE,FINAL_BASE,1.4,1.35,0,10,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5426,719.43
BASE,FINAL_BASE,1.4,1.4,1,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.7142,498.4
BASE,FINAL_BASE,1.4,1.4,0.9,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.697,520.5
BASE,FINAL_BASE,1.4,1.4,0.8,8,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6798,542.61
BASE,FINAL_BASE,1.4,1.4,0.7,8,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6627,564.71
BASE,FINAL_BASE,1.4,1.4,0.6,8,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6455,586.81
BASE,FINAL_BASE,1.4,1.4,0.5,8,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6284,608.91
BASE,FINAL_BASE,1.4,1.4,0.4,8,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6112,631.02
BASE,FINAL_BASE,1.4,1.4,0.3,8,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5941,653.12
BASE,FINAL_BASE,1.4,1.4,0.2,8,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5769,675.22
BASE,FINAL_BASE,1.4,1.4,0.1,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5598,697.33
BASE,FINAL_BASE,1.4,1.4,0,10,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5426,719.43
BASE,FINAL_BASE,1.4,1.45,1,9,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.7142,498.4
BASE,FINAL_BASE,1.4,1.45,0.9,9,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.697,520.5
BASE,FINAL_BASE,1.4,1.45,0.8,9,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6798,542.61
BASE,FINAL_BASE,1.4,1.45,0.7,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6627,564.71
BASE,FINAL_BASE,1.4,1.45,0.6,9,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6455,586.81
BASE,FINAL_BASE,1.4,1.45,0.5,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6284,608.91
BASE,FINAL_BASE,1.4,1.45,0.4,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6112,631.02
BASE,FINAL_BASE,1.4,1.45,0.3,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5941,653.12
BASE,FINAL_BASE,1.4,1.45,0.2,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5769,675.22
BASE,FINAL_BASE,1.4,1.45,0.1,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5598,697.33
BASE,FINAL_BASE,1.4,1.45,0,10,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5426,719.43
BASE,FINAL_BASE,1.4,1.5,1,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.7142,498.4
BASE,FINAL_BASE,1.4,1.5,0.9,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.697,520.5
BASE,FINAL_BASE,1.4,1.5,0.8,10,true,13,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6798,542.61
BASE,FINAL_BASE,1.4,1.5,0.7,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6627,564.71
BASE,FINAL_BASE,1.4,1.5,0.6,10,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6455,586.81
BASE,FINAL_BASE,1.4,1.5,0.5,10,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6284,608.91
BASE,FINAL_BASE,1.4,1.5,0.4,10,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6112,631.02
BASE,FINAL_BASE,1.4,1.5,0.3,10,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5941,653.12
BASE,FINAL_BASE,1.4,1.5,0.2,10,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5769,675.22
BASE,FINAL_BASE,1.4,1.5,0.1,10,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5598,697.33
BASE,FINAL_BASE,1.4,1.5,0,10,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5426,719.43
BASE,FINAL_BASE,1.45,1,1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6895,567.9
BASE,FINAL_BASE,1.45,1,0.9,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.673,590
BASE,FINAL_BASE,1.45,1,0.8,9,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6564,612.11
BASE,FINAL_BASE,1.45,1,0.7,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,634.21
BASE,FINAL_BASE,1.45,1,0.6,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6233,656.31
BASE,FINAL_BASE,1.45,1,0.5,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6067,678.41
BASE,FINAL_BASE,1.45,1,0.4,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5901,700.52
BASE,FINAL_BASE,1.45,1,0.3,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5736,722.62
BASE,FINAL_BASE,1.45,1,0.2,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.557,744.72
BASE,FINAL_BASE,1.45,1,0.1,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5405,766.83
BASE,FINAL_BASE,1.45,1,0,10,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5239,788.93
BASE,FINAL_BASE,1.45,1.05,1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6895,567.9
BASE,FINAL_BASE,1.45,1.05,0.9,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.673,590
BASE,FINAL_BASE,1.45,1.05,0.8,9,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6564,612.11
BASE,FINAL_BASE,1.45,1.05,0.7,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,634.21
BASE,FINAL_BASE,1.45,1.05,0.6,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6233,656.31
BASE,FINAL_BASE,1.45,1.05,0.5,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6067,678.41
BASE,FINAL_BASE,1.45,1.05,0.4,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5901,700.52
BASE,FINAL_BASE,1.45,1.05,0.3,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5736,722.62
BASE,FINAL_BASE,1.45,1.05,0.2,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.557,744.72
BASE,FINAL_BASE,1.45,1.05,0.1,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5405,766.83
BASE,FINAL_BASE,1.45,1.05,0,10,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5239,788.93
BASE,FINAL_BASE,1.45,1.1,1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6895,567.9
BASE,FINAL_BASE,1.45,1.1,0.9,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.673,590
BASE,FINAL_BASE,1.45,1.1,0.8,9,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6564,612.11
BASE,FINAL_BASE,1.45,1.1,0.7,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,634.21
BASE,FINAL_BASE,1.45,1.1,0.6,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6233,656.31
BASE,FINAL_BASE,1.45,1.1,0.5,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6067,678.41
BASE,FINAL_BASE,1.45,1.1,0.4,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5901,700.52
BASE,FINAL_BASE,1.45,1.1,0.3,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5736,722.62
BASE,FINAL_BASE,1.45,1.1,0.2,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.557,744.72
BASE,FINAL_BASE,1.45,1.1,0.1,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5405,766.83
BASE,FINAL_BASE,1.45,1.1,0,10,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5239,788.93
BASE,FINAL_BASE,1.45,1.15,1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6895,567.9
BASE,FINAL_BASE,1.45,1.15,0.9,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.673,590
BASE,FINAL_BASE,1.45,1.15,0.8,9,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6564,612.11
BASE,FINAL_BASE,1.45,1.15,0.7,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,634.21
BASE,FINAL_BASE,1.45,1.15,0.6,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6233,656.31
BASE,FINAL_BASE,1.45,1.15,0.5,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6067,678.41
BASE,FINAL_BASE,1.45,1.15,0.4,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5901,700.52
BASE,FINAL_BASE,1.45,1.15,0.3,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5736,722.62
BASE,FINAL_BASE,1.45,1.15,0.2,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.557,744.72
BASE,FINAL_BASE,1.45,1.15,0.1,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5405,766.83
BASE,FINAL_BASE,1.45,1.15,0,10,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5239,788.93
BASE,FINAL_BASE,1.45,1.2,1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6895,567.9
BASE,FINAL_BASE,1.45,1.2,0.9,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.673,590
BASE,FINAL_BASE,1.45,1.2,0.8,9,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6564,612.11
BASE,FINAL_BASE,1.45,1.2,0.7,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,634.21
BASE,FINAL_BASE,1.45,1.2,0.6,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6233,656.31
BASE,FINAL_BASE,1.45,1.2,0.5,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6067,678.41
BASE,FINAL_BASE,1.45,1.2,0.4,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5901,700.52
BASE,FINAL_BASE,1.45,1.2,0.3,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5736,722.62
BASE,FINAL_BASE,1.45,1.2,0.2,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.557,744.72
BASE,FINAL_BASE,1.45,1.2,0.1,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5405,766.83
BASE,FINAL_BASE,1.45,1.2,0,10,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5239,788.93
BASE,FINAL_BASE,1.45,1.25,1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6895,567.9
BASE,FINAL_BASE,1.45,1.25,0.9,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.673,590
BASE,FINAL_BASE,1.45,1.25,0.8,9,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6564,612.11
BASE,FINAL_BASE,1.45,1.25,0.7,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,634.21
BASE,FINAL_BASE,1.45,1.25,0.6,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6233,656.31
BASE,FINAL_BASE,1.45,1.25,0.5,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6067,678.41
BASE,FINAL_BASE,1.45,1.25,0.4,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5901,700.52
BASE,FINAL_BASE,1.45,1.25,0.3,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5736,722.62
BASE,FINAL_BASE,1.45,1.25,0.2,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.557,744.72
BASE,FINAL_BASE,1.45,1.25,0.1,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5405,766.83
BASE,FINAL_BASE,1.45,1.25,0,10,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5239,788.93
BASE,FINAL_BASE,1.45,1.3,1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6895,567.9
BASE,FINAL_BASE,1.45,1.3,0.9,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.673,590
BASE,FINAL_BASE,1.45,1.3,0.8,9,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6564,612.11
BASE,FINAL_BASE,1.45,1.3,0.7,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,634.21
BASE,FINAL_BASE,1.45,1.3,0.6,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6233,656.31
BASE,FINAL_BASE,1.45,1.3,0.5,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6067,678.41
BASE,FINAL_BASE,1.45,1.3,0.4,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5901,700.52
BASE,FINAL_BASE,1.45,1.3,0.3,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5736,722.62
BASE,FINAL_BASE,1.45,1.3,0.2,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.557,744.72
BASE,FINAL_BASE,1.45,1.3,0.1,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5405,766.83
BASE,FINAL_BASE,1.45,1.3,0,10,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5239,788.93
BASE,FINAL_BASE,1.45,1.35,1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6895,567.9
BASE,FINAL_BASE,1.45,1.35,0.9,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.673,590
BASE,FINAL_BASE,1.45,1.35,0.8,9,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6564,612.11
BASE,FINAL_BASE,1.45,1.35,0.7,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,634.21
BASE,FINAL_BASE,1.45,1.35,0.6,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6233,656.31
BASE,FINAL_BASE,1.45,1.35,0.5,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6067,678.41
BASE,FINAL_BASE,1.45,1.35,0.4,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5901,700.52
BASE,FINAL_BASE,1.45,1.35,0.3,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5736,722.62
BASE,FINAL_BASE,1.45,1.35,0.2,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.557,744.72
BASE,FINAL_BASE,1.45,1.35,0.1,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5405,766.83
BASE,FINAL_BASE,1.45,1.35,0,10,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5239,788.93
BASE,FINAL_BASE,1.45,1.4,1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6895,567.9
BASE,FINAL_BASE,1.45,1.4,0.9,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.673,590
BASE,FINAL_BASE,1.45,1.4,0.8,9,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6564,612.11
BASE,FINAL_BASE,1.45,1.4,0.7,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,634.21
BASE,FINAL_BASE,1.45,1.4,0.6,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6233,656.31
BASE,FINAL_BASE,1.45,1.4,0.5,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6067,678.41
BASE,FINAL_BASE,1.45,1.4,0.4,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5901,700.52
BASE,FINAL_BASE,1.45,1.4,0.3,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5736,722.62
BASE,FINAL_BASE,1.45,1.4,0.2,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.557,744.72
BASE,FINAL_BASE,1.45,1.4,0.1,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5405,766.83
BASE,FINAL_BASE,1.45,1.4,0,10,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5239,788.93
BASE,FINAL_BASE,1.45,1.45,1,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6895,567.9
BASE,FINAL_BASE,1.45,1.45,0.9,9,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.673,590
BASE,FINAL_BASE,1.45,1.45,0.8,9,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6564,612.11
BASE,FINAL_BASE,1.45,1.45,0.7,9,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,634.21
BASE,FINAL_BASE,1.45,1.45,0.6,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6233,656.31
BASE,FINAL_BASE,1.45,1.45,0.5,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6067,678.41
BASE,FINAL_BASE,1.45,1.45,0.4,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5901,700.52
BASE,FINAL_BASE,1.45,1.45,0.3,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5736,722.62
BASE,FINAL_BASE,1.45,1.45,0.2,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.557,744.72
BASE,FINAL_BASE,1.45,1.45,0.1,9,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5405,766.83
BASE,FINAL_BASE,1.45,1.45,0,10,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.5239,788.93
BASE,FINAL_BASE,1.45,1.5,1,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6895,567.9
BASE,FINAL_BASE,1.45,1.5,0.9,10,true,14,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.673,590
BASE,FINAL_BASE,1.45,1.5,0.8,10,true,15,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6564,612.11
BASE,FINAL_BASE,1.45,1.5,0.7,10,true,16,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6398,634.21
BASE,FINAL_BASE,1.45,1.5,0.6,10,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6233,656.31
BASE,FINAL_BASE,1.45,1.5,0.5,10,true,17,BASE_CRITICAL_SERVICE;BASE_TOTAL_SERVICE;RESERVE_45D,0.6067,678.41
